Time,Type,Length
1193707447000,CplD,40
1193707448000,MRd,80
1193707486500,CplD,40
1193707520000,MRd,80
1193707521000,CplD,40
1193707558500,CplD,40
1193707591000,CplD,40
1193707592000,MRd,80
1193707628500,CplD,40
1193707660000,MRd,80
1193707663000,CplD,40
1193707698500,CplD,40
1193707736000,MRd,80
1193707737000,CplD,20
1193707756500,CplD,20
1193707775000,CplD,40
1193707806000,MRd,80
1193707810500,CplD,40
1193707856000,CplD,40
1193707876000,MRd,80
1193707891500,CplD,40
1193707926000,CplD,40
1193707942000,MRd,80
1193707961500,CplD,40
1193708000000,CplD,40
1193708024000,MRd,80
1193708035500,CplD,40
1193708070000,CplD,40
1193708105500,CplD,40
1193708106000,MRd,80
1193708140000,CplD,40
1193708174000,MRd,80
1193708175500,CplD,40
1193708210000,CplD,40
1193708245500,CplD,40
1193708246000,MRd,80
1193708284000,CplD,40
1193708318000,MRd,80
1193708318500,CplD,40
1193708354000,CplD,40
1193708390000,MRd,80
1193708390500,CplD,40
1193708460000,MRd,80
1193708490000,CplD,40
1193708528500,CplD,40
1193708534000,MRd,80
1193708564000,CplD,40
1193708598500,CplD,40
1193708604000,MRd,80
1193708634000,CplD,40
1193708668500,CplD,40
1193708704000,CplD,40
1193708738500,CplD,40
1193708742000,MRd,80
1193708778000,CplD,40
1193708812000,MRd,80
1193708812500,CplD,40
1193708848000,CplD,40
1193708882500,CplD,40
1193708884000,MRd,80
1193708917000,CplD,40
1193708951500,CplD,40
1193708952000,MRd,80
1193708987000,CplD,40
1193709021500,CplD,40
1193709024000,MRd,80
1193709061000,CplD,10
1193709071500,CplD,30
1193709096000,MRd,80
1193709098000,CplD,40
1193709135500,CplD,40
1193709166000,MRd,80
1193709170000,CplD,40
1193709205500,CplD,40
1193709236000,MRd,80
1193709240000,CplD,40
1193709275500,CplD,40
1193709314000,CplD,40
1193709314000,MRd,80
1193709349500,CplD,40
1193709384000,CplD,40
1193709384000,MRd,80
1193709419500,CplD,40
1193709454000,CplD,40
1193709454000,MRd,80
1193709489500,CplD,40
1193709524000,CplD,40
1193709526000,MRd,80
1193709563500,CplD,40
1193709598000,CplD,40
1193709598000,MRd,80
1193709633500,CplD,40
1193709668000,CplD,40
1193709670000,MRd,80
1193709703500,CplD,40
1193709738000,MRd,80
1193709740000,CplD,40
1193709773500,CplD,40
1193709810000,MRd,80
1193709822000,CplD,40
1193709856500,CplD,40
1193709882000,MRd,80
1193709892000,CplD,40
1193709926500,CplD,40
1193709954000,MRd,80
1193709961000,CplD,40
1193709996500,CplD,40
1193710032000,CplD,40
1193710032000,MRd,80
1193710066500,CplD,30
1193710097000,CplD,10
1193710106000,MRd,80
1193710130000,CplD,40
1193710164500,CplD,40
1193710176000,MRd,80
1193710200000,CplD,40
1193710234500,CplD,40
1193710246000,MRd,80
1193710270000,CplD,40
1193710304500,CplD,40
1193710344000,CplD,40
1193710346000,MRd,80
1193710380500,CplD,40
1193710414000,CplD,40
1193710416000,MRd,80
1193710448500,CplD,40
1193710486000,CplD,40
1193710486000,MRd,80
1193710520500,CplD,40
1193710555000,CplD,40
1193710556000,MRd,80
1193710590500,CplD,40
1193710629000,CplD,40
1193710664500,CplD,40
1193710699000,CplD,40
1193710734500,CplD,40
1193710769000,CplD,40
1193710813000,CplD,40
1193710847500,CplD,40
1193710886000,CplD,40
1193710920500,CplD,40
1193710955000,CplD,40
1193710989500,CplD,40
1193711024000,CplD,40
1193711058500,CplD,40
1193711162000,CplD,40
1193711196500,CplD,40
1193711231000,CplD,40
1193711265500,CplD,40
1193711300000,CplD,40
1193711334500,CplD,40
1193711369000,CplD,40
1193711407500,CplD,40
1193711442000,CplD,40
1193711476500,CplD,40
1193711511000,CplD,40
1193711545500,CplD,40
1193713014000,MWr,4
1193713100000,MWr,1
1193766946000,MWr,1
1193822440000,MWr,1
1193822678000,MRd,10
1193823590000,CplD,10
1193823946000,MRd,10
1193823976000,MRd,80
1193823984000,MRd,80
1193823992000,MRd,80
1193824000000,MRd,80
1193824008000,MRd,80
1193824016000,MRd,80
1193824024000,MRd,80
1193824032000,MRd,80
1193824938000,CplD,10
1193824986000,CplD,40
1193825020500,CplD,40
1193825055000,CplD,40
1193825089500,CplD,40
1193825124000,CplD,40
1193825148000,MRd,10
1193825158500,CplD,40
1193825168000,MRd,80
1193825176000,MRd,80
1193825184000,MRd,80
1193825192000,MRd,80
1193825193000,CplD,40
1193825200000,MRd,80
1193825208000,MRd,80
1193825220000,MRd,80
1193825228000,MRd,80
1193825231500,CplD,40
1193825236000,MRd,80
1193825266000,CplD,40
1193825300500,CplD,40
1193825302000,MRd,80
1193825335000,CplD,40
1193825369500,CplD,40
1193825372000,MRd,80
1193825405000,CplD,40
1193825440000,MRd,80
1193825440500,CplD,40
1193825475000,CplD,40
1193825512000,MRd,80
1193825513500,CplD,40
1193825582000,MRd,80
1193825652000,MRd,80
1193825722000,MRd,80
1193826016000,CplD,10
1193826072000,CplD,40
1193826106500,CplD,40
1193826141000,CplD,40
1193826175500,CplD,40
1193826210000,CplD,40
1193826244500,CplD,40
1193826283000,CplD,40
1193826317500,CplD,40
1193826318000,MRd,80
1193826352000,CplD,40
1193826386500,CplD,40
1193826388000,MRd,80
1193826421000,CplD,40
1193826455500,CplD,40
1193826458000,MRd,80
1193826490000,CplD,40
1193826530000,MRd,80
1193826538000,CplD,40
1193826573500,CplD,40
1193826600000,MRd,80
1193826609000,CplD,40
1193826643500,CplD,40
1193826668000,MRd,80
1193826678000,CplD,40
1193826713500,CplD,40
1193826748000,MRd,80
1193826749000,CplD,40
1193826787500,CplD,40
1193826820000,MRd,80
1193826822000,CplD,40
1193826857500,CplD,40
1193826892000,MRd,80
1193826893000,CplD,40
1193826926000,MRd,c
1193826927500,CplD,40
1193826960000,MRd,80
1193826962000,CplD,40
1193826997500,CplD,40
1193827032000,CplD,40
1193827032000,MRd,80
1193827071500,CplD,40
1193827104000,MRd,80
1193827106000,CplD,40
1193827141500,CplD,40
1193827176000,CplD,40
1193827176000,MRd,80
1193827218000,CplD,40
1193827246000,MRd,80
1193827252500,CplD,40
1193827287000,CplD,40
1193827320000,MRd,80
1193827325500,CplD,40
1193827362000,CplD,40
1193827390000,MRd,80
1193827396500,CplD,40
1193827431000,CplD,40
1193827464000,MRd,80
1193827466500,CplD,40
1193827502000,CplD,40
1193827534000,MRd,80
1193827536500,CplD,40
1193827575000,CplD,40
1193827608000,MRd,80
1193827611000,CplD,40
1193827646500,CplD,40
1193827680000,MRd,80
1193827681000,CplD,40
1193827715500,CplD,40
1193827748000,MRd,80
1193827750000,CplD,40
1193827786500,CplD,40
1193827824000,MRd,80
1193827825000,CplD,40
1193827859500,CplD,c
1193827868000,CplD,40
1193827894000,MRd,80
1193827912000,CplD,40
1193827946500,CplD,40
1193827964000,MRd,80
1193827981000,CplD,40
1193828015500,CplD,40
1193828034000,MRd,80
1193828052000,CplD,40
1193828090500,CplD,40
1193828124000,MRd,80
1193828125000,CplD,40
1193828159500,CplD,40
1193828194000,MRd,80
1193828196000,CplD,40
1193828230500,CplD,40
1193828264000,MRd,80
1193828265000,CplD,40
1193828299500,CplD,40
1193828334000,MRd,80
1193828335000,CplD,40
1193828374500,CplD,40
1193828409000,CplD,30
1193828410000,MRd,80
1193828435500,CplD,10
1193828478000,MRd,80
1193828488000,CplD,40
1193828522500,CplD,40
1193828548000,MRd,80
1193828557000,CplD,40
1193828591500,CplD,40
1193828620000,MRd,80
1193828631000,CplD,40
1193828666500,CplD,40
1193828701000,CplD,40
1193828735500,CplD,40
1193828736000,MRd,80
1193828771000,CplD,40
1193828804000,MRd,80
1193828806500,CplD,40
1193828841000,CplD,40
1193828879500,CplD,40
1193828880000,MRd,80
1193828915000,CplD,40
1193828948000,MRd,80
1193828949500,CplD,40
1193828985000,CplD,40
1193829019500,CplD,40
1193829020000,MRd,80
1193829055000,CplD,40
1193829088000,MRd,80
1193829089500,CplD,40
1193829129000,CplD,40
1193829160000,MRd,80
1193829163500,CplD,40
1193829199000,CplD,40
1193829232000,MRd,80
1193829233500,CplD,40
1193829269000,CplD,40
1193829300000,MRd,80
1193829303500,CplD,40
1193829372000,MRd,80
1193829414000,CplD,40
1193829444000,MRd,80
1193829448500,CplD,40
1193829506000,CplD,40
1193829516000,MRd,80
1193829540500,CplD,40
1193829575000,CplD,40
1193829610500,CplD,40
1193829649000,CplD,40
1193829662000,MRd,80
1193829684500,CplD,40
1193829719000,CplD,40
1193829754000,MRd,80
1193829754500,CplD,20
1193829773000,CplD,20
1193829791500,CplD,40
1193829822000,MRd,80
1193829826000,CplD,40
1193829860500,CplD,40
1193829894000,MRd,80
1193829896000,CplD,40
1193829934500,CplD,40
1193829962000,MRd,80
1193829970000,CplD,40
1193830004500,CplD,40
1193830039000,CplD,20
1193830040000,MRd,80
1193830058500,CplD,20
1193830077000,CplD,40
1193830110000,MRd,80
1193830114000,CplD,20
1193830174000,CplD,20
1193830184000,MRd,80
1193830214000,CplD,40
1193830248000,MRd,80
1193830249500,CplD,40
1193830284000,CplD,40
1193830326000,CplD,40
1193830354000,MRd,80
1193830360500,CplD,40
1193830395000,CplD,40
1193830434500,CplD,40
1193830462000,MRd,80
1193830469000,CplD,40
1193830504500,CplD,40
1193830540000,CplD,40
1193830542000,MRd,80
1193830574500,CplD,40
1193830608000,MRd,80
1193830609000,CplD,40
1193830643500,CplD,40
1193830682000,CplD,40
1193830684000,MRd,80
1193830717500,CplD,40
1193830753000,CplD,40
1193830756000,MRd,80
1193830787500,CplD,40
1193830822000,CplD,40
1193830824000,MRd,80
1193830857500,CplD,40
1193830892000,CplD,10
1193830894000,MRd,80
1193830903500,CplD,30
1193830930000,CplD,40
1193830968000,MRd,80
1193830968500,CplD,40
1193831004000,CplD,40
1193831038000,MRd,80
1193831038500,CplD,40
1193831074000,CplD,40
1193831102000,MRd,80
1193831108500,CplD,40
1193831144000,CplD,40
1193831179500,CplD,20
1193831180000,MRd,80
1193831202000,CplD,20
1193831220500,CplD,40
1193831252000,MRd,80
1193831257000,CplD,40
1193831290500,CplD,40
1193831324000,MRd,80
1193831328000,CplD,40
1193831362500,CplD,10
1193831371000,CplD,30
1193831390000,MRd,80
1193831397500,CplD,40
1193831435000,CplD,40
1193831470000,MRd,80
1193831474500,CplD,40
1193831509000,CplD,40
1193831542000,MRd,80
1193831543500,CplD,40
1193831598000,CplD,40
1193831612000,MRd,80
1193831633500,CplD,40
1193831668000,CplD,40
1193831684000,MRd,80
1193831702500,CplD,40
1193831741000,CplD,40
1193831754000,MRd,80
1193831777500,CplD,40
1193831812000,CplD,40
1193831846000,MRd,80
1193831846500,CplD,40
1193831914000,MRd,80
1193831940000,CplD,40
1193831990000,MRd,80
1193832022000,CplD,40
1193832057500,CplD,40
1193832060000,MRd,80
1193832092000,CplD,40
1193832126500,CplD,40
1193832162000,CplD,40
1193832196500,CplD,40
1193832232000,CplD,40
1193832234000,MRd,80
1193832270500,CplD,40
1193832306000,CplD,40
1193832306000,MRd,80
1193832340500,CplD,40
1193832376000,CplD,40
1193832378000,MRd,80
1193832410500,CplD,40
1193832448000,MRd,80
1193832460000,CplD,40
1193832495500,CplD,40
1193832522000,MRd,80
1193832535000,CplD,40
1193832569500,CplD,40
1193832592000,MRd,80
1193832605000,CplD,40
1193832639500,CplD,40
1193832674000,MRd,80
1193832675000,CplD,40
1193832709500,CplD,40
1193832745000,CplD,40
1193832746000,MRd,80
1193832783500,CplD,40
1193832818000,MRd,80
1193832819000,CplD,40
1193832853500,CplD,40
1193832888000,CplD,40
1193832890000,MRd,80
1193832923500,CplD,40
1193832958000,CplD,40
1193832958000,MRd,80
1193832995500,CplD,40
1193833034000,CplD,40
1193833034000,MRd,80
1193833069500,CplD,40
1193833104000,MRd,80
1193833105000,CplD,40
1193833139500,CplD,40
1193833174000,CplD,40
1193833174000,MRd,80
1193833209500,CplD,40
1193833244000,MRd,80
1193833245000,CplD,40
1193833279500,CplD,30
1193833316000,MRd,80
1193833336000,CplD,10
1193833388000,MRd,80
1193833412000,CplD,40
1193833446500,CplD,40
1193833456000,MRd,80
1193833481000,CplD,40
1193833515500,CplD,40
1193833556000,CplD,40
1193833590500,CplD,40
1193833625000,CplD,40
1193833628000,MRd,80
1193833659500,CplD,40
1193833694000,MRd,80
1193833696000,CplD,40
1193833730500,CplD,40
1193833765000,CplD,40
1193833768000,MRd,80
1193833799500,CplD,40
1193833838000,CplD,40
1193833838000,MRd,80
1193833873500,CplD,40
1193833908000,CplD,40
1193833912000,MRd,80
1193833943500,CplD,40
1193833978000,CplD,40
1193833978000,MRd,80
1193834013500,CplD,40
1193834048000,CplD,40
1193834050000,MRd,80
1193834087500,CplD,40
1193834122000,MRd,80
1193834124000,CplD,40
1193834157500,CplD,40
1193834192000,CplD,40
1193834194000,MRd,80
1193834227500,CplD,40
1193834262000,CplD,40
1193834264000,MRd,80
1193834297500,CplD,40
1193834338000,CplD,40
1193834338000,MRd,80
1193834373500,CplD,40
1193834408000,CplD,40
1193834408000,MRd,80
1193834443500,CplD,40
1193834478000,CplD,40
1193834478000,MRd,80
1193834513500,CplD,40
1193834548000,CplD,40
1193834548000,MRd,80
1193834583500,CplD,40
1193834620000,MRd,80
1193834622000,CplD,40
1193834657500,CplD,40
1193834692000,CplD,40
1193834692000,MRd,80
1193834727500,CplD,40
1193834760000,MRd,80
1193834762000,CplD,40
1193834797500,CplD,40
1193834832000,CplD,40
1193834832000,MRd,80
1193834871500,CplD,40
1193834904000,MRd,80
1193834907000,CplD,40
1193834941500,CplD,40
1193834976000,CplD,40
1193834978000,MRd,80
1193835011500,CplD,40
1193835047000,CplD,40
1193835048000,MRd,80
1193835122000,MRd,80
1193835178000,CplD,40
1193835192000,MRd,80
1193835228000,CplD,40
1193835262000,MRd,80
1193835262500,CplD,40
1193835297000,CplD,40
1193835376000,CplD,30
1193835444000,MRd,80
1193835512000,MRd,80
1193835632000,CplD,10
1193835690000,CplD,40
1193835724500,CplD,40
1193835760000,CplD,40
1193835794500,CplD,40
1193835829000,CplD,40
1193835863500,CplD,40
1193835902000,CplD,40
1193835906000,MRd,80
1193835936500,CplD,40
1193835971000,CplD,40
1193835976000,MRd,80
1193836005500,CplD,40
1193836040000,CplD,40
1193836044000,MRd,80
1193836074500,CplD,40
1193836109000,CplD,40
1193836114000,MRd,80
1193836144500,CplD,40
1193836183000,CplD,40
1193836184000,MRd,80
1193836218500,CplD,40
1193836253000,CplD,40
1193836256000,MRd,80
1193836290500,CplD,40
1193836322000,MRd,80
1193836323000,CplD,40
1193836360500,CplD,40
1193836394000,MRd,80
1193836395000,CplD,40
1193836434500,CplD,40
1193836466000,MRd,80
1193836469000,CplD,40
1193836504500,CplD,40
1193836538000,MRd,80
1193836539000,CplD,40
1193836574500,CplD,40
1193836608000,MRd,80
1193836610000,CplD,40
1193836644500,CplD,40
1193836682000,MRd,80
1193836683000,CplD,40
1193836718500,CplD,30
1193836745000,CplD,10
1193836754000,MRd,80
1193836756500,CplD,40
1193836791000,CplD,40
1193836825500,CplD,40
1193836826000,MRd,80
1193836861000,CplD,40
1193836894000,MRd,80
1193836896500,CplD,40
1193836942000,CplD,40
1193836970000,MRd,80
1193836976500,CplD,40
1193837011000,CplD,40
1193837040000,MRd,80
1193837046500,CplD,40
1193837082000,CplD,40
1193837110000,MRd,80
1193837116500,CplD,40
1193837151000,CplD,40
1193837188500,CplD,40
1193837192000,MRd,80
1193837228000,CplD,40
1193837262000,MRd,80
1193837266000,CplD,40
1193837300500,CplD,40
1193837332000,MRd,80
1193837336000,CplD,40
1193837370500,CplD,40
1193837402000,MRd,80
1193837405000,CplD,40
1193837440500,CplD,40
1193837480000,CplD,40
1193837480000,MRd,80
1193837514500,CplD,40
1193837549000,CplD,40
1193837550000,MRd,80
1193837584500,CplD,40
1193837618000,MRd,80
1193837619000,CplD,40
1193837654500,CplD,40
1193837689000,CplD,40
1193837692000,MRd,80
1193837728500,CplD,40
1193837762000,MRd,80
1193837763000,CplD,40
1193837798500,CplD,40
1193837833000,CplD,40
1193837834000,MRd,80
1193837868500,CplD,40
1193837902000,MRd,80
1193837903000,CplD,40
1193837938500,CplD,40
1193837977000,CplD,40
1193837978000,MRd,80
1193838014500,CplD,40
1193838048000,MRd,80
1193838049000,CplD,40
1193838084500,CplD,40
1193838118000,MRd,80
1193838119000,CplD,40
1193838154500,CplD,40
1193838188000,MRd,80
1193838190000,CplD,40
1193838224500,CplD,40
1193838262000,MRd,80
1193838263000,CplD,40
1193838332000,MRd,80
1193838352000,CplD,40
1193838396000,CplD,40
1193838402000,MRd,80
1193838430500,CplD,40
1193838465000,CplD,40
1193838474000,MRd,80
1193838505500,CplD,40
1193838540000,CplD,40
1193838574500,CplD,40
1193838609000,CplD,40
1193838612000,MRd,80
1193838645500,CplD,40
1193838680000,CplD,40
1193838714500,CplD,40
1193838751000,CplD,40
1193838790500,CplD,40
1193838825000,CplD,40
1193838860500,CplD,40
1193838895000,CplD,40
1193838930500,CplD,40
1193838965000,CplD,40
1193838999500,CplD,40
1193839038000,CplD,40
1193839072500,CplD,40
1193839109000,CplD,40
1193839144500,CplD,40
1193839179000,CplD,40
1193839213500,CplD,40
1193839248000,CplD,40
1193839286500,CplD,40
1193839323000,CplD,40
1193839355500,CplD,40
1193839390000,CplD,40
1193839426500,CplD,40
1193839461000,CplD,40
1193839495500,CplD,40
1193839530000,CplD,40
1193841928000,MWr,4
1193842012000,MWr,1
1193894368000,MWr,1
1194027658000,MWr,1
1194027896000,MRd,10
1194028822000,CplD,10
1194029210000,MRd,80
1194029218000,MRd,80
1194029226000,MRd,80
1194029234000,MRd,80
1194029242000,MRd,80
1194029250000,MRd,80
1194029258000,MRd,80
1194029266000,MRd,80
1194030132000,CplD,40
1194030166500,CplD,40
1194030201000,CplD,40
1194030239500,CplD,40
1194030274000,CplD,40
1194030308500,CplD,40
1194030343000,CplD,40
1194030377500,CplD,40
1194030412000,CplD,40
1194030446500,CplD,40
1194030485000,CplD,40
1194030718000,CplD,40
1194030756500,CplD,40
1194030791000,CplD,40
1194030825500,CplD,40
1194030860000,CplD,40
1194032472000,MWr,4
1194032562000,MWr,1
1194036866000,MWr,1
1194065194000,MWr,1
1194065434000,MRd,10
1194066354000,CplD,10
1195855728000,MWr,4
1195855806000,MWr,1
1195866334000,MWr,1
1195894778000,MWr,1
1195895020000,MRd,10
1195895940000,CplD,10
1195896326000,MRd,80
1195896334000,MRd,80
1195896342000,MRd,80
1195896350000,MRd,80
1195896358000,MRd,80
1195896366000,MRd,80
1195896374000,MRd,80
1195896382000,MRd,80
1195897308000,CplD,40
1195897346500,CplD,40
1195897381000,CplD,40
1195897415500,CplD,40
1195897450000,CplD,40
1195897484500,CplD,40
1195897519000,CplD,40
1195897553500,CplD,40
1195897588000,CplD,40
1195897626500,CplD,40
1195897694000,CplD,40
1195897728500,CplD,40
1195897774000,CplD,40
1195897822000,CplD,40
1195897860500,CplD,40
1195897895000,CplD,40
1195993134000,MWr,4
1195993222000,MWr,1
1195995872000,MWr,1
1196016336000,MWr,1
1196016576000,MRd,10
1196017502000,CplD,10
1196017884000,MRd,80
1196017892000,MRd,80
1196017900000,MRd,80
1196017908000,MRd,80
1196017916000,MRd,80
1196017928000,MRd,80
1196017936000,MRd,80
1196017944000,MRd,80
1196018872000,CplD,40
1196018906500,CplD,40
1196018941000,CplD,40
1196018979500,CplD,40
1196019014000,CplD,40
1196019050500,CplD,40
1196019085000,CplD,40
1196019119500,CplD,40
1196019154000,CplD,40
